"Timestamp","TZ","SOLAR (W/m2)","RAINFALL (mm)","WIND SPEED (m/s)","WIND DIRN (DEG)","AIR TEMP (DEG)","VAPOUR PRESS (kPa)","ATM PRESS (kPa)","REL HUMID (%)","TB COUNT","TB rainfall mm (mm)"
2020/02/04 12:15:00.001,n,655,0,-1.6,2.9,28.8,2.53,100.49,0.739,0,0
2020/02/04 12:30:00.000,n,655,0,-2.1,1.5,29.3,2.55,100.49,0.728,0,0
2020/02/04 12:45:00.000,n,328,0,-1.8,2.4,28.5,2.51,100.49,0.75,0,0
2020/02/04 13:00:00.001,n,287,0,-1.8,2.7,27.7,2.46,100.5,0.756,0,0
2020/02/04 13:15:00.000,n,269,0,-2,2.5,27.1,2.41,100.49,0.76,0,0
2020/02/04 13:30:00.000,n,255,0,-1.9,2.7,26.7,2.39,100.49,0.758,0,0
2020/02/04 13:45:00.000,n,182,0,-1.9,2.5,26.3,2.4,100.49,0.765,0,0
2020/02/04 14:00:00.000,n,207,0,-1.6,2.7,26.1,2.36,100.48,0.767,0,0
2020/02/04 14:15:00.002,n,184,0,-2.4,2.3,25.8,2.36,100.49,0.774,0,0
2020/02/04 14:30:00.001,n,119,0,-1.7,2.5,25.3,2.34,100.51,0.779,0,0
2020/02/04 14:45:00.000,n,116,0,-1.7,2.8,25,2.3,100.51,0.772,0,0
2020/02/04 15:00:00.000,n,94,0.068,-2,2.9,24.4,2.31,100.51,0.797,1,0.2
2020/02/04 15:15:00.000,n,106,0.255,-1.7,2.5,23.4,2.34,100.51,0.855,1,0.2
2020/02/04 15:30:00.000,n,83,0.051,-1.8,2.5,22.7,2.31,100.51,0.854,0,0
2020/02/04 15:45:00.008,n,72,0.017,-1.5,2.2,22.5,2.3,100.51,0.848,0,0
2020/02/04 16:00:00.000,n,70,0,-2.2,2.4,22.5,2.3,100.52,0.85,0,0
2020/02/04 16:15:00.000,n,48,0,-1.6,3,22.5,2.27,100.54,0.842,0,0
2020/02/04 16:30:00.008,n,36,0,-2,2.5,22.5,2.27,100.56,0.841,0,0
2020/02/04 16:45:00.000,n,41,0,-2.4,2.3,22.4,2.28,100.58,0.853,0,0
2020/02/04 17:00:00.000,n,37,0,-2,2.5,22.2,2.27,100.59,0.857,0,0
2020/02/04 17:15:00.000,n,60,0,-1.8,2.7,22.2,2.26,100.6,0.856,0,0
2020/02/04 17:30:00.000,n,51,0,-2,2.5,22.3,2.25,100.61,0.852,0,0
2020/02/04 17:45:00.000,n,44,0,-1.8,2.4,22.3,2.23,100.63,0.843,0,0
2020/02/04 18:00:00.008,n,28,0,-2.2,2.5,22.2,2.21,100.66,0.835,0,0
2020/02/04 18:15:00.008,n,12,0,-1.2,2.7,22.2,2.21,100.69,0.834,0,0
2020/02/04 18:30:00.000,n,3,0,-2.1,2.4,22.1,2.22,100.72,0.835,0,0
2020/02/04 18:45:00.000,n,0,0,-1.9,2.7,22.1,2.22,100.75,0.839,0,0
2020/02/04 19:00:00.000,n,0,0,-2,2.5,22,2.23,100.78,0.85,0,0
2020/02/04 19:15:00.000,n,0,0,-2.3,2.7,21.8,2.23,100.8,0.856,0,0
2020/02/04 19:30:00.008,n,0,0,-1.5,1.9,21.8,2.23,100.79,0.855,0,0
2020/02/04 19:45:00.007,n,0,0,-2.3,2.6,21.8,2.22,100.79,0.853,0,0
2020/02/04 20:00:00.000,n,0,0,-2.1,2.6,21.7,2.21,100.81,0.851,0,0
2020/02/04 20:15:00.000,n,0,0,-1.9,2.6,21.7,2.22,100.83,0.853,0,0
2020/02/04 20:30:00.008,n,0,0,-1.8,2.6,21.7,2.21,100.83,0.853,0,0
2020/02/04 20:45:00.000,n,0,0,-2,2.4,21.7,2.21,100.85,0.852,0,0
2020/02/04 21:00:00.008,n,0,0.119,-2,2.5,21.5,2.21,100.85,0.866,1,0.2
2020/02/04 21:15:00.007,n,0,0.068,-2.2,2.5,21.1,2.22,100.86,0.888,0,0
2020/02/04 21:30:00.000,n,0,0,-2.1,2.6,21,2.19,100.89,0.874,0,0
2020/02/04 21:45:00.001,n,0,0,-2.2,2.4,21.1,2.18,100.89,0.864,0,0
2020/02/04 22:00:00.000,n,0,0,-1.9,4.5,21.1,2.18,100.89,0.867,0,0
2020/02/04 22:15:00.000,n,0,0.051,-2.2,2.6,20.8,2.19,100.9,0.892,1,0.2
2020/02/04 22:30:00.017,n,0,0.153,-2.1,2.3,20.4,2.2,100.87,0.919,1,0.2
2020/02/04 22:45:00.000,n,0,0.102,-1.8,2.5,20.2,2.19,100.84,0.925,0,0
2020/02/04 23:00:00.000,n,0,0,-1.7,2.7,20.2,2.17,100.84,0.897,0,0
2020/02/04 23:15:00.007,n,0,0,-1.8,2.5,20.3,2.17,100.83,0.883,0,0
2020/02/04 23:30:00.007,n,0,0,-1.9,2.4,20.6,2.17,100.83,0.876,0,0
2020/02/04 23:45:00.000,n,0,0,-2.2,2.6,20.8,2.16,100.82,0.864,0,0
2020/02/05 00:00:00.000,n,0,0,-2.1,2.5,20.9,2.16,100.79,0.858,0,0
2020/02/05 00:15:00.000,n,0,0,-1.9,2.5,21,2.16,100.76,0.852,0,0
2020/02/05 00:30:00.000,n,0,0,-1.8,2.7,21.1,2.15,100.72,0.844,0,0
2020/02/05 00:45:00.008,n,0,0,-2,2.7,21.2,2.15,100.72,0.842,0,0
2020/02/05 01:00:00.008,n,0,0,-2.1,2.3,21.2,2.16,100.71,0.846,0,0
2020/02/05 01:15:00.000,n,0,0,-2,2.5,21.2,2.15,100.69,0.846,0,0
2020/02/05 01:30:00.000,n,0,0,-1.9,2.6,21.1,2.13,100.67,0.844,0,0
2020/02/05 01:45:00.000,n,0,0,-2.1,2.2,21.1,2.13,100.68,0.843,0,0
2020/02/05 02:00:00.001,n,0,0,-2.4,2.4,21.1,2.13,100.66,0.843,0,0
2020/02/05 02:15:00.000,n,0,0,-2.1,2.5,21.1,2.13,100.65,0.845,0,0
2020/02/05 02:30:00.008,n,0,0,-2.1,2.5,21.1,2.13,100.65,0.845,0,0
2020/02/05 02:45:00.000,n,0,0,-1.8,2.1,21,2.14,100.65,0.85,0,0
2020/02/05 03:00:00.016,n,0,0,-1.9,2.4,21.1,2.13,100.65,0.847,0,0
2020/02/05 03:15:00.000,n,0,0,-2.1,2.6,21.1,2.14,100.63,0.845,0,0
2020/02/05 03:30:00.000,n,0,0,-2.1,2.5,21.1,2.14,100.62,0.846,0,0
2020/02/05 03:45:00.015,n,0,0,-1.9,2.4,21.1,2.14,100.62,0.848,0,0
2020/02/05 04:00:00.000,n,0,0,-2,2.7,21.1,2.14,100.6,0.847,0,0
2020/02/05 04:15:00.000,n,0,0,-2,2.5,21.2,2.14,100.6,0.841,0,0
2020/02/05 04:30:00.016,n,0,0,-2,2.4,21.2,2.14,100.6,0.848,0,0
2020/02/05 04:45:00.000,n,0,0,-1.9,2.7,21.2,2.12,100.61,0.836,0,0
2020/02/05 05:00:00.000,n,0,0,-2.2,2.4,21.3,2.11,100.62,0.821,0,0
2020/02/05 05:15:00.010,n,0,0,-2.2,2.5,21.5,2.12,100.64,0.819,0,0
2020/02/05 05:30:00.001,n,0,0,-2.1,2.6,21.5,2.12,100.66,0.817,0,0
2020/02/05 05:45:00.000,n,3,0,-2.1,2.5,21.6,2.13,100.67,0.819,0,0
2020/02/05 06:00:00.017,n,6,0,-2,2.5,21.7,2.13,100.69,0.817,0,0
2020/02/05 06:15:00.001,n,7,0,-1.9,2.6,21.6,2.15,100.72,0.833,0,0
2020/02/05 06:30:00.001,n,19,0,-1.9,2.4,21.6,2.17,100.72,0.845,0,0
2020/02/05 06:45:00.009,n,34,0,-1.9,2.6,21.5,2.19,100.72,0.866,0,0
2020/02/05 07:00:00.000,n,44,0,-2.1,2.5,21.4,2.2,100.71,0.876,0,0
2020/02/05 07:15:00.000,n,63,0,-2.3,2.5,21.5,2.2,100.71,0.873,0,0
2020/02/05 07:30:00.015,n,92,0,-2.1,2.4,21.7,2.2,100.73,0.865,0,0
2020/02/05 07:45:00.007,n,133,0,-2.2,2.5,22.2,2.21,100.74,0.856,0,0
2020/02/05 08:00:00.000,n,142,0,-1.8,2.4,22.7,2.23,100.76,0.841,0,0
2020/02/05 08:15:00.001,n,107,0,-2.3,2.5,22.9,2.21,100.77,0.816,0,0
2020/02/05 08:30:00.002,n,97,0,-2,2.4,23.1,2.2,100.78,0.8,0,0
2020/02/05 08:45:00.000,n,74,0,-2.1,1.6,23.1,2.17,100.78,0.785,0,0
2020/02/05 09:00:00.008,n,61,0,-1.8,2.3,23,2.13,100.78,0.778,0,0
2020/02/05 09:15:00.007,n,77,0,-1.9,2.6,22.9,2.12,100.75,0.777,0,0
2020/02/05 09:30:00.000,n,63,0,-1.8,2.5,23,2.13,100.77,0.778,0,0
2020/02/05 09:45:00.007,n,56,0,-1.8,2.5,23,2.14,100.79,0.777,0,0
2020/02/05 10:00:00.000,n,89,0,-1.3,1.5,23.1,2.15,100.8,0.777,0,0
2020/02/05 10:15:00.000,n,126,0,-2.1,2.4,23.4,2.17,100.78,0.779,0,0
2020/02/05 10:30:00.007,n,113,0,-1.9,2.9,23.6,2.2,100.77,0.781,0,0
2020/02/05 10:45:00.000,n,253,0,-3.7,1.7,24.2,2.22,100.75,0.788,0,0
2020/02/05 11:00:00.000,n,406,0,-2,2.4,25.2,2.31,100.72,0.792,0,0
2020/02/05 11:15:00.016,n,344,0,-2,2.4,25.5,2.32,100.71,0.794,0,0
2020/02/05 11:30:00.007,n,192,0,-2,2.6,25.3,2.31,100.71,0.783,0,0
2020/02/05 11:45:00.000,n,210,0,-2,2.3,25.2,2.31,100.7,0.783,0,0
2020/02/05 12:00:00.000,n,147,0,-2.4,2.4,25,2.3,100.68,0.776,0,0
2020/02/05 12:15:00.000,n,176,0,-1.8,2.5,24.9,2.28,100.67,0.776,0,0
2020/02/05 12:30:00.000,n,187,0,-2,2.4,24.9,2.28,100.66,0.778,0,0
2020/02/05 12:45:00.010,n,257,0,-2.7,2.3,25.1,2.27,100.66,0.78,0,0
2020/02/05 13:00:00.001,n,286,0,-1.8,2.4,25.2,2.27,100.66,0.773,0,0
2020/02/05 13:15:00.000,n,133,0,-2.1,2.3,25,2.24,100.66,0.76,0,0
2020/02/05 13:30:00.016,n,122,0,-1.7,2.1,24.6,2.21,100.64,0.759,0,0
2020/02/05 13:45:00.000,n,138,0,-1.4,3.1,24.5,2.23,100.62,0.766,0,0
2020/02/05 14:00:00.000,n,180,0,-2.1,2,24.7,2.23,100.6,0.769,0,0
2020/02/05 14:15:00.007,n,259,0,-2.3,2.5,25.1,2.24,100.6,0.765,0,0
2020/02/05 14:30:00.000,n,183,0,-1.9,2.4,25,2.21,100.59,0.751,0,0
2020/02/05 14:45:00.000,n,152,0,-1.8,2.3,24.9,2.18,100.58,0.737,0,0
2020/02/05 15:00:00.002,n,219,0,-1.1,3.2,25.1,2.19,100.54,0.741,0,0
2020/02/05 15:15:00.002,n,199,0,-2.2,2.3,25.2,2.19,100.52,0.735,0,0
2020/02/05 15:30:00.000,n,260,0,-2.3,2.2,25.2,2.17,100.53,0.729,0,0
2020/02/05 15:45:00.008,n,161,0,-1.1,2,25.1,2.16,100.54,0.724,0,0
2020/02/05 16:00:00.001,n,180,0,-1.7,2.4,25.1,2.12,100.52,0.709,0,0
2020/02/05 16:15:00.000,n,214,0,-2.2,2.8,25.2,2.14,100.52,0.719,0,0
2020/02/05 16:30:00.008,n,146,0,-2,2.4,24.9,2.18,100.53,0.733,0,0
2020/02/05 16:45:00.000,n,98,0,-1.7,2.3,24.6,2.18,100.54,0.736,0,0
2020/02/05 17:00:00.001,n,59,0,-2.1,2.6,24.3,2.2,100.55,0.749,0,0
2020/02/05 17:15:00.006,n,27,0,-2.1,2.6,24,2.2,100.57,0.755,0,0
2020/02/05 17:30:00.000,n,20,0,-2,2.5,23.4,2.24,100.6,0.795,0,0
2020/02/05 17:45:00.000,n,21,0,-1.9,2.3,23.2,2.2,100.61,0.787,0,0
2020/02/05 18:00:00.007,n,15,0,-1.7,2.5,23,2.16,100.61,0.775,0,0
2020/02/05 18:15:00.000,n,9,0,-1.9,2.5,22.9,2.14,100.63,0.767,0,0
2020/02/05 18:30:00.001,n,3,0,-1.8,2.4,22.7,2.14,100.64,0.779,0,0
2020/02/05 18:45:00.016,n,0,0.051,-2,2.2,22.3,2.15,100.65,0.799,0,0
2020/02/05 19:00:00.000,n,0,0.102,-2,2.4,22,2.16,100.68,0.815,1,0.2
2020/02/05 19:15:00.001,n,0,0.017,-2.1,2.4,21.8,2.16,100.69,0.822,0,0
2020/02/05 19:30:00.001,n,0,0.017,-2.1,2.5,21.7,2.16,100.7,0.822,0,0
2020/02/05 19:45:00.000,n,0,0,-2,2.5,21.7,2.16,100.72,0.825,0,0
2020/02/05 20:00:00.000,n,0,0.051,-2.1,2.3,21.6,2.17,100.7,0.837,0,0
2020/02/05 20:15:00.000,n,0,0.034,-1.9,2.5,21.4,2.18,100.7,0.851,1,0.2
2020/02/05 20:30:00.000,n,0,0.017,-1.9,2.5,21.3,2.18,100.73,0.853,0,0
2020/02/05 20:45:00.000,n,0,0,-1.9,2.5,21.2,2.17,100.72,0.852,0,0
2020/02/05 21:00:00.016,n,0,0,-2,2.5,21.2,2.18,100.73,0.859,0,0
2020/02/05 21:15:00.000,n,0,0,-2.1,2.5,21.1,2.19,100.76,0.864,0,0
2020/02/05 21:30:00.001,n,0,0,-1.9,2.5,21.1,2.2,100.79,0.868,0,0
2020/02/05 21:45:00.000,n,0,0,-2,2.5,21.1,2.2,100.79,0.876,0,0
2020/02/05 22:00:00.000,n,0,0.017,-1.9,2.6,20.9,2.19,100.77,0.887,0,0
2020/02/05 22:15:00.000,n,0,0.017,-2.2,2.5,20.8,2.19,100.75,0.897,0,0
2020/02/05 22:30:00.002,n,0,0,-1.7,2.7,20.6,2.18,100.71,0.901,0,0
2020/02/05 22:45:00.002,n,0,0,-1.9,2.6,20.4,2.17,100.69,0.901,0,0
2020/02/05 23:00:00.001,n,0,0.034,-1.9,2.5,20.3,2.16,100.69,0.907,0,0
2020/02/05 23:15:00.002,n,0,0.017,-2,2.5,20.2,2.16,100.7,0.912,0,0
2020/02/05 23:30:00.001,n,0,0,-1.9,2.4,20.1,2.16,100.7,0.913,0,0
2020/02/05 23:45:00.001,n,0,0,-2,2.4,20.1,2.16,100.66,0.916,0,0
2020/02/06 00:00:00.001,n,0,0,-2.1,2.6,20,2.15,100.64,0.915,0,0
2020/02/06 00:15:00.000,n,0,0,-2.1,2.4,20,2.15,100.62,0.916,0,0
2020/02/06 00:30:00.000,n,0,0.017,-1.9,2.4,20,2.16,100.58,0.92,0,0
2020/02/06 00:45:00.000,n,0,0.153,-1.9,2.4,19.9,2.17,100.54,0.931,1,0.2
2020/02/06 01:00:00.000,n,0,0.034,-1.9,2.3,19.8,2.16,100.51,0.938,0,0
2020/02/06 01:15:00.001,n,0,0,-1.9,2.6,19.6,2.16,100.49,0.941,0,0
2020/02/06 01:30:00.000,n,0,0.017,-2,2.5,19.6,2.17,100.47,0.939,0,0
2020/02/06 01:45:00.001,n,0,0,-2,2.3,19.6,2.17,100.44,0.942,0,0
2020/02/06 02:00:00.000,n,0,0,-2.1,2.5,19.8,2.18,100.44,0.937,0,0
2020/02/06 02:15:00.000,n,0,0,-1.8,2.3,19.9,2.2,100.44,0.934,0,0
2020/02/06 02:30:00.000,n,0,0,-2,2.4,20.1,2.21,100.44,0.931,0,0
2020/02/06 02:45:00.000,n,0,0,-2.2,2.2,20.2,2.22,100.45,0.929,0,0
2020/02/06 03:00:00.016,n,0,0,-1.7,2.4,20.3,2.22,100.47,0.927,0,0
2020/02/06 03:15:00.000,n,0,0.238,-1.9,2.5,20.3,2.24,100.47,0.93,1,0.2
2020/02/06 03:30:00.000,n,0,1.258,-1.6,2.6,20.2,2.25,100.47,0.949,8,1.6
2020/02/06 03:45:00.000,n,0,2.533,-2.1,2.6,20,2.24,100.46,0.953,15,3
2020/02/06 04:00:00.000,n,0,0.969,-1.8,2.5,20,2.25,100.45,0.962,5,1
2020/02/06 04:15:00.000,n,0,0.374,-2.1,2.5,19.9,2.25,100.45,0.965,2,0.4
2020/02/06 04:30:00.015,n,0,2.924,-1.7,2.5,19.9,2.25,100.45,0.967,19,3.8
2020/02/06 04:45:00.000,n,0,2.057,-1.8,2.4,19.9,2.26,100.46,0.97,13,2.6
2020/02/06 05:00:00.000,n,0,1.581,-1.9,2.2,19.8,2.26,100.46,0.975,9,1.8
2020/02/06 05:15:00.004,n,0,0.935,-1.8,2.4,19.8,2.26,100.48,0.973,5,1
2020/02/06 05:30:00.008,n,0,1.258,-1.9,2.4,19.8,2.27,100.5,0.974,9,1.8
2020/02/06 05:45:00.000,n,0,3.57,-1.7,2.4,19.8,2.27,100.51,0.983,23,4.6
2020/02/06 06:00:00.001,n,2,2.516,-1.9,2.4,19.7,2.26,100.5,0.984,17,3.4
2020/02/06 06:15:00.001,n,4,2.125,-2.1,2.3,19.6,2.25,100.54,0.989,13,2.6
2020/02/06 06:30:00.000,n,6,1.19,-1.7,2.5,19.5,2.24,100.56,0.992,7,1.4
2020/02/06 06:45:00.001,n,5,0.85,-1.9,2.4,19.5,2.23,100.59,0.989,4,0.8
2020/02/06 07:00:00.000,n,7,1.02,-1.9,2.5,19.4,2.23,100.59,0.991,6,1.2
2020/02/06 07:15:00.001,n,12,2.89,-1.9,2.6,19.4,2.22,100.59,0.993,21,4.200001
2020/02/06 07:30:00.009,n,25,1.734,-2,2.5,19.4,2.22,100.59,0.994,9,1.8
2020/02/06 07:45:00.000,n,28,1.156,-1.8,2.3,19.5,2.23,100.59,0.995,6,1.2
2020/02/06 08:00:00.000,n,34,1.7,-1.8,2.5,19.6,2.24,100.59,0.994,12,2.4
2020/02/06 08:15:00.008,n,34,3.332,-2.1,2.5,19.6,2.25,100.6,0.996,20,4
2020/02/06 08:30:00.000,n,63,2.057,-1.7,2.4,19.8,2.26,100.59,0.999,10,2
2020/02/06 08:45:00.000,n,44,1.445,-2,2.3,19.8,2.27,100.6,1,8,1.6
2020/02/06 09:00:00.007,n,54,1.547,-2,2.4,19.9,2.27,100.62,1,9,1.8
2020/02/06 09:15:00.000,n,61,3.944,-2.2,2.6,20,2.29,100.64,1,20,4
2020/02/06 09:30:00.000,n,70,2.448,-1.9,2.5,20.2,2.31,100.65,1,13,2.6
2020/02/06 09:45:00.008,n,175,1.292,-1.9,2.7,20.7,2.3,100.63,1,7,1.4
2020/02/06 10:00:00.008,n,198,0.952,-2.2,2.6,21,2.33,100.62,1,5,1
2020/02/06 10:15:00.000,n,182,0.255,-2,2.7,21.3,2.37,100.59,1,1,0.2
2020/02/06 10:30:00.001,n,161,0.612,-2,2.5,21.5,2.43,100.59,1,3,0.6
2020/02/06 10:45:00.000,n,117,0.374,-1.9,2.5,21.6,2.48,100.58,1,2,0.4
2020/02/06 11:00:00.001,n,155,0.544,-2.2,2.5,21.9,2.5,100.57,1,3,0.6
2020/02/06 11:15:00.001,n,192,1.343,-1.9,2.5,22.2,2.52,100.55,1,7,1.4
2020/02/06 11:30:00.000,n,226,0.034,-1.9,2.4,22.5,2.51,100.53,1,1,0.2
2020/02/06 11:45:00.000,n,327,0.085,-1.7,2.4,23.1,2.54,100.5,1,0,0
2020/02/06 12:00:00.000,n,324,0,-1.8,2.5,23.5,2.6,100.5,1,0,0
2020/02/06 12:15:00.000,n,385,0,-1.9,2.4,24,2.68,100.47,1,0,0
2020/02/06 12:30:00.001,n,335,0,-2,2.5,24.4,2.72,100.45,0.999,0,0
2020/02/06 12:45:00.001,n,242,0,-1.7,2.7,24.3,2.74,100.45,0.991,0,0
2020/02/06 13:00:00.001,n,161,0,-2,2.5,24,2.69,100.44,0.965,0,0
2020/02/06 13:15:00.001,n,198,0,-1.9,2.5,24.1,2.68,100.42,0.964,0,0
2020/02/06 13:30:00.002,n,213,0.459,-1.7,2.5,24.2,2.7,100.4,0.967,3,0.6
2020/02/06 13:45:00.003,n,98,0.748,-1.9,2.4,23.7,2.7,100.4,0.971,4,0.8
2020/02/06 14:00:00.000,n,180,1.003,-1.9,2.5,23.6,2.71,100.37,0.99,6,1.2
2020/02/06 14:15:00.000,n,77,0.323,-1.7,2.5,23.4,2.73,100.36,0.981,2,0.4
2020/02/06 14:30:00.008,n,84,2.771,-1.9,2.5,22.8,2.65,100.38,0.998,17,3.4
2020/02/06 14:45:00.000,n,151,0.646,-1.8,2.5,22.8,2.63,100.36,1,4,0.8
2020/02/06 15:00:00.008,n,89,0.374,-1.8,2.4,22.6,2.65,100.35,0.999,2,0.4
2020/02/06 15:15:00.000,n,80,0.867,-1.8,2.5,22.5,2.63,100.34,0.997,5,1
2020/02/06 15:30:00.000,n,70,1.513,-2.1,2.5,22.5,2.64,100.33,0.994,8,1.6
2020/02/06 15:45:00.008,n,67,0.85,-1.9,2.7,22.5,2.64,100.33,0.993,5,1
2020/02/06 16:00:00.001,n,28,0.476,-1.9,2.4,22.3,2.62,100.34,0.984,3,0.6
2020/02/06 16:15:00.000,n,35,0.476,-1.9,2.5,22.1,2.6,100.34,0.991,3,0.6
2020/02/06 16:30:00.015,n,42,1.921,-2.1,2.3,21.8,2.54,100.34,0.985,12,2.4
2020/02/06 16:45:00.008,n,39,1.564,-1.7,2.2,21.6,2.53,100.35,0.99,10,2
2020/02/06 17:00:00.000,n,23,2.023,-2,2.5,21.4,2.49,100.36,0.989,16,3.2
2020/02/06 17:15:00.016,n,15,1.955,-1.8,2.5,21.1,2.47,100.38,0.988,13,2.6
2020/02/06 17:30:00.005,n,9,2.125,-1.8,2.6,21,2.44,100.4,0.987,17,3.4
2020/02/06 17:45:00.000,n,8,1.581,-2,2.4,20.9,2.43,100.42,0.985,10,2
2020/02/06 18:00:00.000,n,8,1.19,-2.2,2.5,20.9,2.43,100.43,0.986,7,1.4
2020/02/06 18:15:00.000,n,4,2.21,-1.8,2.3,20.8,2.43,100.45,0.988,17,3.4
2020/02/06 18:30:00.000,n,1,1.853,-1.9,2.5,20.8,2.43,100.47,0.993,12,2.4
2020/02/06 18:45:00.008,n,0,2.21,-2.1,2.6,20.7,2.41,100.5,0.992,16,3.2
2020/02/06 19:00:00.000,n,0,3.077,-1.6,2.3,20.7,2.41,100.51,0.99,20,4
2020/02/06 19:15:00.000,n,0,4.488,-2.1,2.4,20.6,2.41,100.52,0.994,20,4
2020/02/06 19:30:00.007,n,0,2.346,-1.7,2.1,20.5,2.4,100.52,0.996,11,2.2
2020/02/06 19:45:00.000,n,0,1.156,-1.7,2.5,20.4,2.39,100.53,0.995,6,1.2
2020/02/06 20:00:00.000,n,0,0.051,-1.8,2.6,20.4,2.38,100.51,0.994,0,0
2020/02/06 20:15:00.008,n,0,0,-2,2.3,20.4,2.38,100.51,0.992,0,0
2020/02/06 20:30:00.000,n,0,0,-1.7,2.4,20.4,2.39,100.53,0.992,0,0
2020/02/06 20:45:00.000,n,0,0.204,-1.8,2.6,20.4,2.39,100.53,0.995,1,0.2
2020/02/06 21:00:00.007,n,0,0.017,-1.8,2.7,20.4,2.39,100.52,0.996,0,0
2020/02/06 21:15:00.000,n,0,0,-2.4,2.5,20.3,2.38,100.51,0.994,0,0
2020/02/06 21:30:00.000,n,0,0,-2.1,2.2,20.3,2.38,100.53,0.995,0,0
2020/02/06 21:45:00.008,n,0,0.017,-1.7,2.4,20.3,2.37,100.57,0.991,0,0
2020/02/06 22:00:00.000,n,0,0.068,-1.8,2.4,20.4,2.38,100.58,0.991,1,0.2
2020/02/06 22:15:00.000,n,0,0.153,-1.9,2.3,20.4,2.39,100.57,0.992,0,0
2020/02/06 22:30:00.009,n,0,0.034,-2,2.4,20.5,2.4,100.56,0.994,1,0.2
2020/02/06 22:45:00.000,n,0,0.017,-1.8,2.6,20.5,2.41,100.54,0.996,0,0
2020/02/06 23:00:00.000,n,0,0.068,-1.8,2.5,20.5,2.41,100.51,0.997,0,0
2020/02/06 23:15:00.009,n,0,0.034,-1.9,2.4,20.5,2.41,100.49,0.998,0,0
2020/02/06 23:30:00.010,n,0,0.034,-1.6,2.4,20.5,2.41,100.47,0.998,0,0
2020/02/06 23:45:00.001,n,0,0.442,-1.9,2.4,20.5,2.41,100.46,0.999,3,0.6
2020/02/07 00:00:00.008,n,0,7.854,-1.7,2.4,20.5,2.41,100.46,0.999,51,10.2
2020/02/07 00:15:00.000,n,0,3.179,-1.9,2.5,20.5,2.41,100.43,1,16,3.2
2020/02/07 00:30:00.000,n,0,0.153,-1.7,2.5,20.5,2.41,100.42,0.999,1,0.2
2020/02/07 00:45:00.007,n,0,0.051,-2,2.5,20.5,2.42,100.41,0.995,0,0
2020/02/07 01:00:00.000,n,0,0.017,-2,2.3,20.6,2.43,100.4,0.996,1,0.2
2020/02/07 01:15:00.000,n,0,0,-1.7,2.5,20.6,2.43,100.38,0.995,0,0
2020/02/07 01:30:00.008,n,0,0,-1.8,2.3,20.7,2.45,100.38,0.996,0,0
2020/02/07 01:45:00.000,n,0,0.017,-2,2.6,20.7,2.45,100.37,0.999,0,0
2020/02/07 02:00:00.000,n,0,0,-1.8,2.4,20.7,2.45,100.35,1,0,0
2020/02/07 02:15:00.008,n,0,0.272,-1.8,2.3,20.7,2.45,100.34,1,1,0.2
2020/02/07 02:30:00.000,n,0,0.051,-1.9,2.4,20.8,2.46,100.32,0.999,0,0
2020/02/07 02:45:00.000,n,0,0.017,-1.8,2.4,20.8,2.46,100.31,0.999,0,0
2020/02/07 03:00:00.007,n,0,0.017,-1.9,2.6,20.8,2.47,100.31,0.993,0,0
2020/02/07 03:15:00.000,n,0,0.017,-1.9,2.6,21,2.49,100.3,0.99,1,0.2
2020/02/07 03:30:00.000,n,0,0,-1.9,2.3,21.1,2.51,100.31,0.996,0,0
2020/02/07 03:45:00.007,n,0,0,-1.6,2.7,21.1,2.51,100.32,1,0,0
2020/02/07 04:00:00.000,n,0,0.017,-1.9,2.5,21,2.5,100.31,1,0,0
2020/02/07 04:15:00.000,n,0,0.017,-2,2.5,21,2.49,100.3,0.999,0,0
2020/02/07 04:30:00.007,n,0,0,-2,2.5,20.9,2.48,100.33,0.999,0,0
2020/02/07 04:45:00.000,n,0,0.102,-1.9,2.4,20.9,2.48,100.37,0.996,1,0.2
2020/02/07 05:00:00.000,n,0,1.462,-1.9,3,20.8,2.48,100.39,0.999,6,1.2
2020/02/07 05:15:00.008,n,0,0.459,-1.7,2.6,20.8,2.47,100.39,0.997,3,0.6
2020/02/07 05:30:00.005,n,0,0.068,-1.9,2.7,20.8,2.47,100.39,0.992,0,0
2020/02/07 05:45:00.001,n,2,0.034,-2,2.4,20.9,2.48,100.4,0.991,0,0
2020/02/07 06:00:00.012,n,6,0.017,-1.9,2.5,21,2.49,100.41,0.992,0,0
2020/02/07 06:15:00.004,n,5,0.816,-1.8,2.6,21.1,2.51,100.43,0.992,5,1
2020/02/07 06:30:00.000,n,11,1.088,-1.7,3,21.1,2.52,100.45,1,6,1.2
2020/02/07 06:45:00.016,n,9,0.442,-1.8,2.8,21.1,2.5,100.47,1,2,0.4
2020/02/07 07:00:00.008,n,16,0.493,-1.6,2.5,21,2.49,100.48,1,2,0.4
2020/02/07 07:15:00.000,n,47,0.068,-1.9,2.5,21.1,2.49,100.49,1,1,0.2
2020/02/07 07:30:00.015,n,89,0,-1.9,2.4,21.4,2.51,100.5,1,0,0
2020/02/07 07:45:00.000,n,161,0.136,-1.9,2.4,21.8,2.54,100.51,1,1,0.2
2020/02/07 08:00:00.000,n,166,0.017,-2,2.4,22,2.58,100.51,1,0,0
2020/02/07 08:15:00.008,n,198,0,-2.3,2.7,22.4,2.61,100.51,1,0,0
2020/02/07 08:30:00.000,n,241,0,-1.8,2.3,22.8,2.63,100.51,1,0,0
